suite,case,instance_seed,algorithm_seed,method,m,n,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,1000104,amfls,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.870235405512647e-32,0.0,2.188797188413368e+276,2.2068609846369223e-16,2.2068609846369223e-16,1.1034304923184612e-16,1.0,1.1034304923184612e-16,2.2068609846369226e-16,5.706478421259116e-14,2.2068609846369226e-16,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.017220807,0.008584285,0.00737938,0.000229472,2.9806e-05,0.008446124999999999,0.0009978640000000009,0.07720071100629866,663.046875,0.62890625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,2000107,fixed_rbgk,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,8.088705418107972e-32,0.0,3.63525255001408e+276,2.844064946183187e-16,2.844064946183187e-16,1.4220324730915937e-16,1.0,1.4220324730915937e-16,2.8440649461831873e-16,5.709664441066851e-14,2.8440649461831873e-16,0.0,10,10,20,2,2,4,18,2,2,2,0,0,0,0,0,0,0,0,8,131072,1,1,1,8,9,0.041812282,0.016052616,0.016520294,0.002238497,2.7582e-05,0.007234745000000001,0.006973292999999999,0.08680214599735336,673.4140625,4.80859375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,1000104,lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.257471600341306e-31,0.0,5.651370158044739e+276,3.5460846018408896e-16,3.5460846018408896e-16,1.7730423009204453e-16,1.0,1.7730423009204453e-16,3.54608460184089e-16,5.713174539345142e-14,3.54608460184089e-16,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.011214074,0.0054039150000000005,0.005352216999999999,0.0,0.0,0.005180535,0.0004579419999999994,0.04623237800115021,669.265625,0.640625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,1000104,lsmr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.930566764506001e-31,0.0,8.676416547364478e+276,4.3938215308612627e-16,4.3938215308612627e-16,2.196910765430632e-16,1.0,2.196910765430632e-16,4.393821530861263e-16,5.717413223990251e-14,4.393821530861263e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.017372746,0.007228584,0.009527113,0.0,0.0,0.0064305939999999995,0.0006170490000000015,0.05445224499999313,669.26171875,0.65625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,1000104,lsmb,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.257471600341306e-31,0.0,5.651370158044739e+276,3.5460846018408896e-16,3.5460846018408896e-16,1.7730423009204453e-16,1.0,1.7730423009204453e-16,3.54608460184089e-16,5.713174539345142e-14,3.54608460184089e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.019239013,0.007864589,0.010618575,0.0,0.0,0.007516383999999999,0.0007558489999999994,0.06385555499582551,669.125,0.65625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,3000107,lsrn,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,3.261386269939438e-20,0.0,1.4657429269010858e+288,1.8059308596785864e-10,1.8059308596785864e-10,9.029654298392398e-11,1.0,9.029654298392398e-11,1.8059308596785866e-10,9.035349742521205e-11,1.8059308596785866e-10,0.0,70,1094,1164,70,102,172,1140,24,148,24,0,1024,0,32,58,58,58,58,1024,16777216,32,58,58,1024,512,1.708097102,0.252554595,0.7632889329999999,0.0,0.152510342,0.079106184,0.5397432320000002,1.7451246429991443,689.0546875,20.4375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,4000111,sparse_embedding_lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,3.1152456221150665e-20,0.0,1.4000639170715349e+288,1.7650058419492742e-10,1.7650058419492742e-10,8.825029209746371e-11,1.0,8.825029209746371e-11,1.7650058419492745e-10,8.830724653874895e-11,1.7650058419492745e-10,0.0,46,2094,2140,46,110,156,2116,24,132,24,0,2048,0,64,34,34,34,34,0,0,0,34,34,2048,512,1.652165838,0.160073786,1.2518037100000008,0.0,0.167979121,0.07533059,0.07230922099999904,1.6852669310028432,704.58203125,35.93359375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,5000113,spir,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,5.701775908545068e-30,0.0,2.562510851828703e+278,2.38783917141525e-15,2.38783917141525e-15,1.1939195857076252e-15,1.0,1.1939195857076252e-15,2.3878391714152503e-15,5.814836074906843e-14,2.3878391714152503e-15,0.0,6,1030,1036,6,38,44,1034,2,42,2,0,1024,0,32,5,5,5,5,0,0,0,2,1,1024,512,0.803811517,0.01968424,0.586758719,0.0,0.117010423,0.006536603,0.08035813499999997,0.8410117429957609,691.70703125,23.0625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,101,6000115,fossils,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,6.003040007578793e-31,0.0,2.697905952482055e+277,7.747928760371247e-16,7.747928760371247e-16,3.873964380185624e-16,1.0,3.873964380185624e-16,7.747928760371248e-16,5.734183760137824e-14,7.747928760371248e-16,0.0,4,6148,6152,4,196,200,6150,2,198,2,0,6144,0,192,3,3,3,3,0,0,0,1,1,6144,512,3.954459004,0.014648348,3.391352388000001,0.0,0.357904974,0.006765163,0.19055329399999876,3.9945369769993704,751.56640625,82.9296875,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,1000105,amfls,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.6825915177973735e-32,0.0,2.1044656562272126e+276,2.163929647145991e-16,2.163929647145991e-16,1.0819648235729955e-16,1.0,1.0819648235729955e-16,2.1639296471459913e-16,5.706263764571659e-14,2.1639296471459913e-16,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.016758999,0.008228936,0.007484928,0.0002075,3.1389e-05,0.007930004,0.0008062460000000008,0.07406240201089531,663.4296875,0.6328125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,2000108,fixed_rbgk,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,2.0789535949253734e-32,0.0,9.34330151323669e+275,1.4418576888602334e-16,1.4418576888602334e-16,7.209288444301168e-17,1.0,7.209288444301168e-17,1.4418576888602336e-16,5.702653404780225e-14,1.4418576888602336e-16,0.0,10,10,20,2,2,4,18,2,2,2,0,0,0,0,0,0,0,0,8,131072,1,1,1,8,9,0.039195606,0.015065931,0.015518893,0.0022325139999999997,2.5659e-05,0.006890458,0.006352609000000003,0.07724112900177715,673.72265625,4.8203125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,1000105,lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.24543658795716e-31,0.0,5.597282010192334e+276,3.529074365831868e-16,3.529074365831868e-16,1.7645371829159345e-16,1.0,1.7645371829159345e-16,3.5290743658318686e-16,5.713089488165097e-14,3.5290743658318686e-16,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.01443154,0.007332018,0.006494123,0.0,0.0,0.006995255000000001,0.0006053989999999995,0.05146640399470925,669.53515625,0.63671875,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,1000105,lsmr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.9687619095927276e-31,0.0,8.848074422633174e+276,4.437073257895037e-16,4.437073257895037e-16,2.2185366289475192e-16,1.0,2.2185366289475192e-16,4.4370732578950373e-16,5.717629482625419e-14,4.4370732578950373e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.017178241,0.00734879,0.009186643,0.0,0.0,0.006426687,0.0006428079999999999,0.05630284300423227,669.54296875,0.64453125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,1000105,lsmb,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.24543658795716e-31,0.0,5.597282010192334e+276,3.529074365831868e-16,3.529074365831868e-16,1.7645371829159345e-16,1.0,1.7645371829159345e-16,3.5290743658318686e-16,5.713089488165097e-14,3.5290743658318686e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.01709291,0.007120201,0.009354557,0.0,0.0,0.006428911,0.0006181520000000003,0.05353983100212645,669.5546875,0.65625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,3000108,lsrn,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.0084173960508494e-22,0.0,1.8014761086358232e+286,2.0021032431048228e-11,2.0021032431048228e-11,1.0010516215524187e-11,1.0,1.0010516215524187e-11,2.002103243104823e-11,1.0067470656701374e-11,2.002103243104823e-11,0.0,77,1101,1178,77,109,186,1152,26,160,26,0,1024,0,32,64,64,64,64,1024,16777216,32,64,64,1024,512,1.673265267,0.25103886899999994,0.7507493129999995,0.0,0.149425205,0.07595845999999999,0.5220518800000004,1.7101958159983042,689.21875,20.3125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,4000112,sparse_embedding_lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,3.7891132864886994e-20,0.0,1.7029157355840806e+288,1.9465644830029902e-10,1.9465644830029902e-10,9.732822415014954e-11,1.0,9.732822415014954e-11,1.9465644830029905e-10,9.738517859144726e-11,1.9465644830029905e-10,0.0,43,2091,2134,43,107,150,2112,22,128,22,0,2048,0,64,32,32,32,32,0,0,0,32,32,2048,512,1.610134023,0.151808686,1.2174640010000006,0.0,0.170072074,0.071124107,0.07078926199999938,1.6455524299963145,704.7265625,35.81640625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,5000114,spir,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,5.049907817877773e-30,0.0,2.2695461539716026e+278,2.247199995077824e-15,2.247199995077824e-15,1.1235999975389123e-15,1.0,1.1235999975389123e-15,2.2471999950778246e-15,5.80780411608996e-14,2.2471999950778246e-15,0.0,6,1030,1036,6,38,44,1034,2,42,2,0,1024,0,32,5,5,5,5,0,0,0,2,1,1024,512,0.797603271,0.022018408,0.580002613,0.0,0.126917179,0.006357367,0.06866507099999997,0.8301287319991388,691.8671875,22.9453125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,102,6000116,fossils,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.311005315302849e-31,0.0,1.9374661649187212e+277,6.565824636176973e-16,6.565824636176973e-16,3.282912318088487e-16,1.0,3.282912318088487e-16,6.565824636176974e-16,5.728273239516846e-14,6.565824636176974e-16,0.0,4,6148,6152,4,196,200,6150,2,198,2,0,6144,0,192,3,3,3,3,0,0,0,1,1,6144,512,3.881337877,0.012767984,3.320188860000001,0.0,0.357857385,0.005126393,0.1905236479999992,3.915852967002138,753.95703125,85.03515625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,1000106,amfls,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695444116335914e-14,0.0,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.01690329,0.008578974999999999,0.007242504,0.000383331,2.9475e-05,0.008199422,0.0006690050000000019,0.07017563699628226,663.42578125,0.62890625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,2000109,fixed_rbgk,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,7.199563052349429e-32,0.0,3.235651268304237e+276,2.6832001513769763e-16,2.6832001513769763e-16,1.3416000756884877e-16,1.0,1.3416000756884877e-16,2.683200151376976e-16,5.708860117092819e-14,2.683200151376976e-16,0.0,10,10,20,2,2,4,18,2,2,2,0,0,0,0,0,0,0,0,8,131072,1,1,1,8,9,0.033878043,0.012593204,0.0139529,0.0019999780000000003,3.0517e-05,0.005118948999999999,0.0053014439999999954,0.06329294799797935,673.875,4.9453125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,1000106,lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.892174759013e-31,0.0,8.503873935593568e+276,4.349913515247171e-16,4.349913515247171e-16,2.1749567576235846e-16,1.0,2.1749567576235846e-16,4.34991351524717e-16,5.717193683912182e-14,4.34991351524717e-16,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.01073876,0.005467865000000001,0.004778921,0.0,0.0,0.005279631,0.0004919739999999992,0.04139738200319698,669.5546875,0.6328125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,1000106,lsmr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.854174975172247e-32,0.0,2.1815792570719004e+276,2.203219229938829e-16,2.203219229938829e-16,1.101609614969414e-16,1.0,1.101609614969414e-16,2.2032192299388286e-16,5.706460212485625e-14,2.2032192299388286e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0140539,0.00549729,0.008065204999999999,0.0,0.0,0.0051137990000000005,0.0004914050000000003,0.04586079000000609,669.5625,0.640625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,1000106,lsmb,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.892174759013e-31,0.0,8.503873935593568e+276,4.349913515247171e-16,4.349913515247171e-16,2.1749567576235846e-16,1.0,2.1749567576235846e-16,4.34991351524717e-16,5.717193683912182e-14,4.34991351524717e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.01403291,0.005797594,0.007666856,0.0,0.0,0.005838841,0.0005684599999999998,0.04494185400108108,669.58203125,0.65625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,3000109,lsrn,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.8691071808842287e-20,0.0,8.400202868493587e+287,1.3671529471438916e-10,1.3671529471438916e-10,6.835764735719348e-11,1.0,6.835764735719348e-11,1.3671529471438914e-10,6.841460179845132e-11,1.3671529471438914e-10,0.0,71,1095,1166,71,103,174,1142,24,150,24,0,1024,0,32,59,59,59,59,1024,16777216,32,59,59,1024,512,1.657766282,0.22192896700000006,0.747321909,0.0,0.149956142,0.06948018600000001,0.5385592640000002,1.6969314599991776,689.25390625,20.3203125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,4000113,sparse_embedding_lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.727299225252199e-20,0.0,7.762884897722188e+287,1.3142675622764943e-10,1.3142675622764943e-10,6.57133781138247e-11,1.0,6.57133781138247e-11,1.314267562276494e-10,6.577033255507886e-11,1.314267562276494e-10,0.0,45,2093,2138,45,109,154,2114,24,130,24,0,2048,0,64,33,33,33,33,0,0,0,33,33,2048,512,1.610938335,0.14191049400000003,1.22831399,0.0,0.170752332,0.06978184300000001,0.06996151899999997,1.6446531100009452,704.734375,35.80859375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,5000115,spir,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.7045429990556884e-30,0.0,2.1143311630167454e+278,2.1689958504007535e-15,2.1689958504007535e-15,1.0844979252003765e-15,1.0,1.0844979252003765e-15,2.168995850400753e-15,5.803893908856103e-14,2.168995850400753e-15,0.0,6,1030,1036,6,38,44,1034,2,42,2,0,1024,0,32,5,5,5,5,0,0,0,2,1,1024,512,0.795694674,0.019016684,0.573472742,0.0,0.123293219,0.005371413,0.07991202900000006,0.830926720998832,691.875,22.94140625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,103,6000117,fossils,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,3.596043850868443e-31,0.0,1.6161458358425114e+277,5.996702302823147e-16,5.996702302823147e-16,2.998351151411573e-16,1.0,2.998351151411573e-16,5.996702302823146e-16,5.725427627850072e-14,5.996702302823146e-16,0.0,4,6148,6152,4,196,200,6150,2,198,2,0,6144,0,192,3,3,3,3,0,0,0,1,1,6144,512,3.902748992,0.013444544999999999,3.3341611340000004,0.0,0.365108761,0.006108248,0.1900345519999994,3.9398111089976737,753.90625,84.96875,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,1000107,amfls,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695444116335912e-14,0.0,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.016880428,0.008639047,0.007386894,0.000182234,3.0507e-05,0.00806584,0.0006417459999999992,0.06823089200770482,663.42578125,0.6328125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,2000110,fixed_rbgk,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,9.412589730940051e-33,0.0,4.230236985146616e+275,9.701850200317489e-17,9.701850200317489e-17,4.8509251001587446e-17,1.0,4.8509251001587446e-17,9.701850200317489e-17,5.70029504143608e-14,9.701850200317489e-17,0.0,10,10,20,2,2,4,18,2,2,2,0,0,0,0,0,0,0,0,8,131072,1,1,1,8,9,0.039186368,0.014744849,0.01592726,0.002363893,2.7762e-05,0.006619811,0.006122603999999999,0.07616658000188181,673.48828125,4.5234375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,1000107,lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695444116335912e-14,0.0,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.011502405,0.005839564,0.0052494840000000004,0.0,0.0,0.005475379,0.0004133569999999996,0.041423702001338825,669.56640625,0.6171875,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,1000107,lsmr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695444116335912e-14,0.0,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.011476837,0.005905708,0.0051353300000000004,0.0,0.0,0.0051184279999999995,0.00043579899999999974,0.041820787999313325,669.58203125,0.63671875,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,1000107,lsmb,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695444116335912e-14,0.0,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.011816194,0.005864722,0.005431426,0.0,0.0,0.005646201,0.0005200460000000006,0.051751379993220326,669.609375,0.6484375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,3000110,lsrn,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,2.669507204222003e-20,0.0,1.1997386936238473e+288,1.633862663819087e-10,1.633862663819087e-10,8.169313319095755e-11,1.0,8.169313319095755e-11,1.633862663819087e-10,8.175008763223373e-11,1.633862663819087e-10,0.0,70,1094,1164,70,102,172,1140,24,148,24,0,1024,0,32,58,58,58,58,1024,16777216,32,58,58,1024,512,1.666690913,0.23203699800000002,0.7539899049999998,0.0,0.152210069,0.07246394199999999,0.5284539410000001,1.7036911219984177,689.27734375,20.30859375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,4000114,sparse_embedding_lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.304087227911959e-20,0.0,5.860871642197392e+287,1.1419663865070456e-10,1.1419663865070456e-10,5.709831932535228e-11,1.0,5.709831932535228e-11,1.1419663865070456e-10,5.715527376659446e-11,1.1419663865070456e-10,0.0,46,2094,2140,46,110,156,2116,24,132,24,0,2048,0,64,34,34,34,34,0,0,0,34,34,2048,512,1.613844937,0.153911627,1.2268069660000005,0.0,0.16439213,0.074396604,0.06873421399999954,1.6500369170025806,704.74609375,35.796875,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,5000116,spir,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,5.09569362810349e-30,0.0,2.290123363150823e+278,2.2573643100092396e-15,2.2573643100092396e-15,1.1286821550046198e-15,1.0,1.1286821550046198e-15,2.2573643100092396e-15,5.808312331836533e-14,2.2573643100092396e-15,0.0,6,1030,1036,6,38,44,1034,2,42,2,0,1024,0,32,5,5,5,5,0,0,0,2,1,1024,512,0.961343265,0.016903154,0.7021069920000002,0.0,0.141510462,0.005661028,0.10082265699999987,1.0084571309998864,691.8828125,22.92578125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,104,6000118,fossils,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.110279825287612e-31,0.0,1.8472554560706548e+277,6.411146407069185e-16,6.411146407069185e-16,3.2055732035345925e-16,1.0,3.2055732035345925e-16,6.411146407069185e-16,5.727499848371306e-14,6.411146407069185e-16,0.0,4,6148,6152,4,196,200,6150,2,198,2,0,6144,0,192,3,3,3,3,0,0,0,1,1,6144,512,3.936172792,0.014522970999999999,3.3710282830000007,0.0,0.36013255,0.00664113,0.19048898799999925,3.9748277499966207,753.91796875,84.95703125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,105,1000108,amfls,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,4.7992138000774904e-32,0.0,2.156878425283948e+276,2.1907107979095485e-16,2.1907107979095485e-16,1.0953553989547742e-16,1.0,1.0953553989547742e-16,2.1907107979095487e-16,5.706397670325477e-14,2.1907107979095487e-16,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.017047781,0.008529813,0.007330888000000001,0.000205266,3.0237e-05,0.007790603,0.0009515770000000001,0.07023765399935655,663.4296875,0.63671875,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,105,2000111,fixed_rbgk,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,3.528178266849317e-32,0.0,1.5856454622213603e+276,1.878344554880525e-16,1.878344554880525e-16,9.391722774402626e-17,1.0,9.391722774402626e-17,1.8783445548805251e-16,5.70483583911033e-14,1.8783445548805251e-16,0.0,10,10,20,2,2,4,18,2,2,2,0,0,0,0,0,0,0,0,8,131072,1,1,1,8,9,0.040058387,0.015377186,0.016062424,0.002217788,3.0297e-05,0.0070563,0.006370692000000001,0.07705712300230516,673.6953125,4.6953125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,105,1000108,lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.3093138367342036e-31,0.0,5.884361239193293e+276,3.6184441915472506e-16,3.6184441915472506e-16,1.8092220957736258e-16,1.0,1.8092220957736258e-16,3.618444191547251e-16,5.713536337293675e-14,3.618444191547251e-16,0.0,2,2,4,2,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.014381826,0.007335625,0.006464538000000001,0.0,0.0,0.006929081,0.0005816629999999996,0.05168503500317456,669.59765625,0.62890625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,105,1000108,lsmr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.8973402540426276e-31,0.0,8.527088872975885e+276,4.355846937212817e-16,4.355846937212817e-16,2.1779234686064091e-16,1.0,2.1779234686064091e-16,4.3558469372128173e-16,5.717223351022008e-14,4.3558469372128173e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.017705171,0.007235998,0.009869679,0.0,0.0,0.006883897,0.000599493999999999,0.05536356799711939,669.6171875,0.64453125,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,105,1000108,lsmb,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.3093138367342036e-31,0.0,5.884361239193293e+276,3.6184441915472506e-16,3.6184441915472506e-16,1.8092220957736258e-16,1.0,1.8092220957736258e-16,3.618444191547251e-16,5.713536337293675e-14,3.618444191547251e-16,0.0,2,3,5,2,3,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.01716709,0.007310588,0.009256344,0.0,0.0,0.006322882,0.0006001579999999999,0.05686364600114757,669.6484375,0.65625,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,105,3000111,lsrn,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,1.31111927028875e-22,0.0,5.892475277959438e+285,1.1450411653249634e-11,1.1450411653249634e-11,5.725205826624812e-12,1.0,5.725205826624812e-12,1.1450411653249636e-11,5.782160267796077e-12,1.1450411653249636e-11,0.0,77,1101,1178,77,109,186,1152,26,160,26,0,1024,0,32,64,64,64,64,1024,16777216,32,64,64,1024,512,1.690307833,0.2665656449999999,0.7634293740000005,0.0,0.13284097,0.08156780000000001,0.5274718439999997,1.7275912549957866,689.29296875,20.30859375,
large_dense_spectral_coverage_v1,flat_coherent_consistent_tall,105,4000115,sparse_embedding_lsqr,16384,512,512,coherent,flat,consistent,0.0,0.0,1e-10,1,1,0,,0,8,2.4108689780230537e-20,0.0,1.0835006527111428e+288,1.552697323377307e-10,1.552697323377307e-10,7.763486616886537e-11,1.0,7.763486616886537e-11,1.5526973233773073e-10,7.769182061013594e-11,1.5526973233773073e-10,0.0,45,2093,2138,45,109,154,2114,24,130,24,0,2048,0,64,33,33,33,33,0,0,0,33,33,2048,512,1.625366137,0.15781131300000004,1.2405695959999998,0.0,0.154437223,0.075978896,0.07254800500000019,1.6643307470003492,704.7734375,35.8046875,
