suite,case,instance_seed,algorithm_seed,method,m,n,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,188,4000198,sparse_embedding_lsqr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,3.0126906824446536e-14,2.0798962602089673e-24,14484812247.0011,1.7357104258616e-07,0.00010424830602995978,7.755893583266256e-12,0.060060886007648036,7.755893583266256e-12,1.735710871695933e-07,5.038224215741362e-11,1.704107671545471e-07,0.0,32,2080,2112,32,96,128,2092,20,108,20,0,2048,0,64,22,22,22,22,0,0,0,22,22,2048,512,1.813385991,0.128341458,1.396500419000001,0.0,0.205049932,0.07630697299999999,0.08349418199999914,1.8654734840019955,728.46875,42.16796875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,188,5000200,spir,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,3.480416406264163e-24,2.0798962602089673e-24,0.6733605770869002,1.8655874158731247e-12,5.177473649764761e-10,8.336239268575418e-17,0.02775251165243104,8.336239268575418e-17,1.5873889111002233e-12,7.333637458049293e-13,1.389541158175688e-12,0.0,5,1029,1034,5,37,42,1032,2,40,2,0,1024,0,32,4,4,4,4,0,0,0,1,1,1024,512,0.973196843,0.020007793,0.68727151,0.0,0.16133446,0.007654773,0.10458308,1.019598261002102,711.3515625,25.05078125,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,188,6000202,fossils,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,1.5451538394265983e-24,2.0798962602089673e-24,-0.2571005251620787,1.243042171218096e-12,8.197548757096731e-10,5.554441926460635e-17,0.06594747102637472,5.554441926460635e-17,7.835591902655126e-13,7.331856688354428e-13,3.3433963852885265e-13,0.0,4,6148,6152,4,196,200,6150,2,198,2,0,6144,0,192,3,3,3,3,0,0,0,1,1,6144,512,4.005570992,0.011523883,3.4349098809999994,0.0,0.370365342,0.005221631,0.18877188600000044,4.0462749349972,775.23828125,88.9375,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,1000192,amfls,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,5.594816476474003e-17,2.090428667564947e-24,26763966.42583506,7.479850584386033e-09,3.8101679919604076e-08,3.342315864384451e-13,0.000509390922849986,3.342315864384451e-13,7.479849042432836e-09,2.7240616917105458e-12,1.1067997836270485e-08,0.0,229,229,458,63,63,126,428,30,96,30,0,0,0,0,0,0,0,0,7,114688,3,48,48,7,214,0.819122963,0.347146973,0.412166893,0.03497803,0.0024954499999999998,0.18287585099999998,0.022335616999999978,0.8620604949974222,685.1328125,6.6015625,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,2000195,fixed_rbgk,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.944545012433017e-14,2.090428667564947e-24,38004382237.439575,2.8186069276209876e-07,1.2221699673435057e-07,1.2594736410033075e-11,4.3360780652556756e-05,1.2594736410033075e-11,2.8186068611394103e-07,7.715614913684865e-11,4.3819388673570994e-07,0.0,319,319,638,47,47,94,612,26,68,26,0,0,0,0,0,0,0,0,8,131072,1,34,34,8,306,1.262417332,0.5202540370000001,0.614977146,0.08349813599999999,0.011301465,0.202733993,0.03238654800000004,1.31444262900186,697.64453125,11.328125,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,1000192,lsqr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,2.3406487427337727e-16,2.090428667564947e-24,111969796.34593369,1.529917887578864e-08,1.283123403366042e-06,6.836324829175485e-13,0.00838687758201598,6.836324829175485e-13,1.5299186706739012e-08,4.845233572830316e-12,2.470126654050862e-08,0.0,145,145,290,145,145,290,256,34,256,34,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,1.206953765,0.5949221370000002,0.59258435,0.0,0.0,0.23796790499999995,0.01944727799999979,1.2580050319957081,687.75390625,1.42578125,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,1000192,lsmr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,3.376745595377424e-16,2.090428667564947e-24,161533642.68614665,1.8375923365582008e-08,5.304803737247769e-09,8.211145328980578e-13,2.886822953987517e-05,8.211145328980578e-13,1.837592626079696e-08,5.679870980793587e-12,3.542862696066968e-08,0.0,145,146,291,145,146,291,257,34,257,34,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,1.123580035,0.5675479859999999,0.5363352549999999,0.0,0.0,0.212281844,0.01969679400000024,1.1747847290025675,687.7578125,1.4296875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,1000192,lsmb,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,2.3406487427337727e-16,2.090428667564947e-24,111969796.34593369,1.529917887578864e-08,1.283123403366042e-06,6.836324829175485e-13,0.00838687758201598,6.836324829175485e-13,1.5299186706739012e-08,4.845233572830316e-12,2.470126654050862e-08,0.0,145,146,291,145,146,291,257,34,257,34,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,1.120840217,0.5669243939999998,0.5348456450000001,0.0,0.0,0.207708746,0.019070178000000104,1.172869891001028,687.7421875,1.42578125,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,3000195,lsrn,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,4.734295217566117e-14,2.090428667564947e-24,22647485134.577,2.1758435645896326e-07,0.00020645985574838726,9.722595847008462e-12,0.09488726998042522,9.722595847008462e-12,2.175844183963672e-07,5.971972048919469e-11,2.0506061809346387e-07,0.0,51,1075,1126,51,83,134,1104,22,112,22,0,1024,0,32,40,40,40,40,1024,16777216,32,40,40,1024,512,1.867302431,0.19794577399999994,0.8509520140000003,0.0,0.176104453,0.0805754,0.6423001899999997,1.920124324002245,709.109375,22.79296875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,4000199,sparse_embedding_lsqr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,4.393571647281344e-14,2.090428667564947e-24,21017563121.10946,2.0960848378062714e-07,9.428297834439176e-05,9.366200054166145e-12,0.04498051636262338,9.366200054166145e-12,2.0960843626312464e-07,5.755608341204607e-11,2.085428376433144e-07,0.0,32,2080,2112,32,96,128,2092,20,108,20,0,2048,0,64,22,22,22,22,0,0,0,22,22,2048,512,1.542257746,0.12394194000000003,1.175175332,0.0,0.170347135,0.068723171,0.07279333899999982,1.5862766489954083,728.25390625,41.9296875,
