suite,case,instance_seed,algorithm_seed,method,m,n,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,111,8000141,rbcg,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9198707285791919,0.9198707285791922,-2.4138674927508076e-16,0.9202192304361878,1.5697477506780283e-14,0.25805966437713357,1.6285675720128188e-14,1.6285675720128188e-14,1.9200409144568878e-13,1.6703983156677296e-12,9.091140497401426e-14,0.0,309,301,610,53,53,106,568,42,64,42,0,0,0,0,288,280,32,32,8,4096,1,32,32,8,288,1.324591222,0.535138029,0.6205053940000002,0.015180169,0.11546018199999997,0.290618081,0.03830744799999994,1.3787030129969935,757.7265625,73.0078125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,111,7000127,aplicur,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.919870728579192,0.9198707285791922,-1.2069337463754038e-16,0.9202192304361873,2.887740979006708e-16,0.2580596643771335,2.9959471595047937e-16,2.9959471595047937e-16,7.525875465842902e-15,1.1235194333452757e-12,4.071149416077915e-15,0.0,20,17,37,20,17,37,19,18,19,18,0,0,0,0,11,8,11,8,640,327680,64,8,3,512,512,2.965032423,0.08525425599999999,0.082414267,0.0,0.0,0.101847579,2.7973639,3.0166250500042224,915.06640625,230.3515625,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,1000115,amfls,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.925369004193873,0.9253690041938728,2.3995249886121216e-16,0.9257207192441007,1.7221775491670056e-13,0.26510684221732517,1.781393085330874e-13,1.781393085330874e-13,3.0322102054800624e-12,7.441771047617898e-12,2.8989125348039066e-12,0.0,72,72,144,47,47,94,114,30,64,30,0,0,0,0,0,0,0,0,1,16384,1,32,32,1,57,0.677799561,0.315100593,0.340797735,0.007794609000000003,0.001326694,0.231362525,0.012779930000000073,0.733284226997057,684.06640625,2.734375,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,2000118,fixed_rbgk,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9253690041938732,0.9253690041938728,4.799049977224243e-16,0.9257207192441013,1.4740863825065346e-14,0.2651068422173258,1.5247715255884433e-14,1.5247715255884433e-14,1.8092847737228056e-13,1.6771076115564254e-12,9.451611891305563e-14,0.0,308,308,616,52,52,104,576,40,64,40,0,0,0,0,0,0,0,0,8,131072,1,32,32,8,288,1.030728863,0.416995448,0.5010398840000001,0.06025008800000001,0.025708019999999998,0.237179473,0.026735422999999897,1.0714079009994748,693.578125,8.828125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,1000115,lsqr,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9253690041938728,0.9253690041938728,0.0,0.9257207192441008,1.764260070680969e-13,0.2651068422173251,1.8249225767439525e-13,1.8249225767439525e-13,3.0482208631988002e-12,7.59570361215856e-12,2.913328898710884e-12,0.0,52,52,104,52,52,104,64,40,64,40,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0.48609137,0.216831927,0.25772344300000005,0.0,0.0,0.26576416199999997,0.01153599999999999,0.5377439290023176,686.15625,1.41796875,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,1000115,lsmr,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9253690041938725,0.9253690041938728,-3.599287482918183e-16,0.9257207192441009,1.1779332532546618e-13,0.2651068422173253,1.2184354356170217e-13,1.2184354356170217e-13,3.203622807343744e-12,5.449684233725907e-12,3.1119410603840207e-12,0.0,52,53,105,52,53,105,65,40,65,40,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0.450829413,0.20917460299999996,0.22988411099999995,0.0,0.0,0.244480813,0.011770699000000107,0.49767808400065405,686.17578125,1.4375,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,1000115,lsmb,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9253690041938728,0.9253690041938728,0.0,0.9257207192441005,1.183027117961693e-13,0.26510684221732506,1.2237044483103448e-13,1.2237044483103448e-13,3.1794999216644833e-12,5.468157467175421e-12,3.094322053513342e-12,0.0,52,53,105,52,53,105,65,40,65,40,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0.474876624,0.21779531799999996,0.24470134600000004,0.0,0.0,0.247926335,0.012379960000000023,0.5266410640033428,686.17578125,1.44140625,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,3000118,lsrn,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9253690041938726,0.9253690041938728,-2.3995249886121216e-16,0.9257207192440992,2.6249295124619755e-12,0.26510684221732317,2.71518536822318e-12,2.71518536822318e-12,1.8923938479222014e-11,9.722322104704605e-11,1.0842917111784238e-11,0.0,78,1102,1180,78,110,188,1152,28,160,28,0,1024,0,32,64,64,64,64,1024,17301504,32,64,64,1024,512,2.200831519,0.278802589,0.9587014220000006,0.0,0.182433864,0.13597542499999998,0.7808936439999992,2.252400531004241,708.21875,23.48046875,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,8000142,rbcg,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9253690041938727,0.9253690041938728,-1.1997624943060608e-16,0.9257207192441009,2.469719879314327e-14,0.26510684221732533,2.5546389905284395e-14,2.5546389905284395e-14,3.057374761225564e-13,2.0414042649796142e-12,1.5252351974728856e-13,0.0,309,301,610,53,53,106,568,42,64,42,0,0,0,0,288,280,32,32,8,4096,1,32,32,8,288,1.2133771,0.492381006,0.558026083,0.01569416,0.10986386000000001,0.27311211700000004,0.03741199099999995,1.2668341000025976,760.5,75.765625,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,112,7000128,aplicur,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9253690041938726,0.9253690041938728,-2.3995249886121216e-16,0.9257207192441007,3.489927195676715e-16,0.2651068422173251,3.6099252238503024e-16,3.6099252238503024e-16,8.180710458435272e-15,1.1467881419597355e-12,4.712164730754244e-15,0.0,20,17,37,20,17,37,19,18,19,18,0,0,0,0,11,8,11,8,640,327680,64,8,3,512,512,3.563605496,0.07793702599999999,0.07364802499999999,0.0,0.0,0.09339892300000001,3.4120204450000005,3.6135167140018893,913.06640625,228.33203125,
